type,entity,season,text
match,Mumbai Indians vs Kolkata Knight Riders,2013,"In IPL 2013, Mumbai Indians played Kolkata Knight Riders on 2013-05-07 at Wankhede Stadium. The winner was Mumbai Indians. Player of the Match was SR Tendulkar."
match,Sunrisers Hyderabad vs Chennai Super Kings,2013,"In IPL 2013, Sunrisers Hyderabad played Chennai Super Kings on 2013-05-08 at Rajiv Gandhi International Stadium, Uppal. The winner was Chennai Super Kings. Player of the Match was SK Raina."
match,Punjab Kings vs Rajasthan Royals,2013,"In IPL 2013, Punjab Kings played Rajasthan Royals on 2013-05-09 at Punjab Cricket Association Stadium, Mohali. The winner was Rajasthan Royals. Player of the Match was KK Cooper."
match,Pune Warriors vs Kolkata Knight Riders,2013,"In IPL 2013, Pune Warriors played Kolkata Knight Riders on 2013-05-09 at Subrata Roy Sahara Stadium. The winner was Kolkata Knight Riders. Player of the Match was G Gambhir."
match,Delhi Capitals vs Royal Challengers Bengaluru,2013,"In IPL 2013, Delhi Capitals played Royal Challengers Bengaluru on 2013-05-10 at Feroz Shah Kotla. The winner was Royal Challengers Bengaluru. Player of the Match was JD Unadkat."
match,Pune Warriors vs Mumbai Indians,2013,"In IPL 2013, Pune Warriors played Mumbai Indians on 2013-05-11 at Subrata Roy Sahara Stadium. The winner was Mumbai Indians. Player of the Match was MG Johnson."
match,Punjab Kings vs Sunrisers Hyderabad,2013,"In IPL 2013, Punjab Kings played Sunrisers Hyderabad on 2013-05-11 at Punjab Cricket Association Stadium, Mohali. The winner was Sunrisers Hyderabad. Player of the Match was PA Patel."
match,Kolkata Knight Riders vs Royal Challengers Bengaluru,2013,"In IPL 2013, Kolkata Knight Riders played Royal Challengers Bengaluru on 2013-05-12 at JSCA International Stadium Complex. The winner was Kolkata Knight Riders. Player of the Match was JH Kallis."
match,Rajasthan Royals vs Chennai Super Kings,2013,"In IPL 2013, Rajasthan Royals played Chennai Super Kings on 2013-05-12 at Sawai Mansingh Stadium. The winner was Rajasthan Royals. Player of the Match was SR Watson."
match,Mumbai Indians vs Sunrisers Hyderabad,2013,"In IPL 2013, Mumbai Indians played Sunrisers Hyderabad on 2013-05-13 at Wankhede Stadium. The winner was Mumbai Indians. Player of the Match was KA Pollard."
match,Royal Challengers Bengaluru vs Punjab Kings,2013,"In IPL 2013, Royal Challengers Bengaluru played Punjab Kings on 2013-05-14 at M Chinnaswamy Stadium. The winner was Punjab Kings. Player of the Match was AC Gilchrist."
match,Chennai Super Kings vs Delhi Capitals,2013,"In IPL 2013, Chennai Super Kings played Delhi Capitals on 2013-05-14 at MA Chidambaram Stadium, Chepauk. The winner was Chennai Super Kings. Player of the Match was MS Dhoni."
match,Mumbai Indians vs Rajasthan Royals,2013,"In IPL 2013, Mumbai Indians played Rajasthan Royals on 2013-05-15 at Wankhede Stadium. The winner was Mumbai Indians. Player of the Match was AP Tare."
match,Kolkata Knight Riders vs Pune Warriors,2013,"In IPL 2013, Kolkata Knight Riders played Pune Warriors on 2013-05-15 at JSCA International Stadium Complex. The winner was Pune Warriors. Player of the Match was MK Pandey."
match,Punjab Kings vs Delhi Capitals,2013,"In IPL 2013, Punjab Kings played Delhi Capitals on 2013-05-16 at Himachal Pradesh Cricket Association Stadium. The winner was Punjab Kings. Player of the Match was DA Miller."
match,Sunrisers Hyderabad vs Rajasthan Royals,2013,"In IPL 2013, Sunrisers Hyderabad played Rajasthan Royals on 2013-05-17 at Rajiv Gandhi International Stadium, Uppal. The winner was Sunrisers Hyderabad. Player of the Match was A Mishra."
match,Punjab Kings vs Mumbai Indians,2013,"In IPL 2013, Punjab Kings played Mumbai Indians on 2013-05-18 at Himachal Pradesh Cricket Association Stadium. The winner was Punjab Kings. Player of the Match was Azhar Mahmood."
match,Royal Challengers Bengaluru vs Chennai Super Kings,2013,"In IPL 2013, Royal Challengers Bengaluru played Chennai Super Kings on 2013-05-18 at M Chinnaswamy Stadium. The winner was Royal Challengers Bengaluru. Player of the Match was V Kohli."
match,Pune Warriors vs Delhi Capitals,2013,"In IPL 2013, Pune Warriors played Delhi Capitals on 2013-05-19 at Subrata Roy Sahara Stadium. The winner was Pune Warriors. Player of the Match was LJ Wright."
match,Sunrisers Hyderabad vs Kolkata Knight Riders,2013,"In IPL 2013, Sunrisers Hyderabad played Kolkata Knight Riders on 2013-05-19 at Rajiv Gandhi International Stadium, Uppal. The winner was Sunrisers Hyderabad. Player of the Match was PA Patel."
match,Chennai Super Kings vs Mumbai Indians,2013,"In IPL 2013, Chennai Super Kings played Mumbai Indians on 2013-05-21 at Feroz Shah Kotla. The winner was Chennai Super Kings. Player of the Match was MEK Hussey."
match,Rajasthan Royals vs Sunrisers Hyderabad,2013,"In IPL 2013, Rajasthan Royals played Sunrisers Hyderabad on 2013-05-22 at Feroz Shah Kotla. The winner was Rajasthan Royals. Player of the Match was BJ Hodge."
match,Mumbai Indians vs Rajasthan Royals,2013,"In IPL 2013, Mumbai Indians played Rajasthan Royals on 2013-05-24 at Eden Gardens. The winner was Mumbai Indians. Player of the Match was Harbhajan Singh."
match,Chennai Super Kings vs Mumbai Indians,2013,"In IPL 2013, Chennai Super Kings played Mumbai Indians on 2013-05-26 at Eden Gardens. The winner was Mumbai Indians. Player of the Match was KA Pollard."
match,Mumbai Indians vs Kolkata Knight Riders,2014,"In IPL 2014, Mumbai Indians played Kolkata Knight Riders on 2014-04-16 at Sheikh Zayed Stadium. The winner was Kolkata Knight Riders. Player of the Match was JH Kallis."
match,Delhi Capitals vs Royal Challengers Bengaluru,2014,"In IPL 2014, Delhi Capitals played Royal Challengers Bengaluru on 2014-04-17 at Sharjah Cricket Stadium. The winner was Royal Challengers Bengaluru. Player of the Match was YS Chahal."
match,Sunrisers Hyderabad vs Rajasthan Royals,2014,"In IPL 2014, Sunrisers Hyderabad played Rajasthan Royals on 2014-04-18 at Sheikh Zayed Stadium. The winner was Rajasthan Royals. Player of the Match was AM Rahane."
match,Chennai Super Kings vs Punjab Kings,2014,"In IPL 2014, Chennai Super Kings played Punjab Kings on 2014-04-18 at Sheikh Zayed Stadium. The winner was Punjab Kings. Player of the Match was GJ Maxwell."
match,Royal Challengers Bengaluru vs Mumbai Indians,2014,"In IPL 2014, Royal Challengers Bengaluru played Mumbai Indians on 2014-04-19 at Dubai International Cricket Stadium. The winner was Royal Challengers Bengaluru. Player of the Match was PA Patel."
match,Kolkata Knight Riders vs Delhi Capitals,2014,"In IPL 2014, Kolkata Knight Riders played Delhi Capitals on 2014-04-19 at Dubai International Cricket Stadium. The winner was Delhi Capitals. Player of the Match was JP Duminy."
match,Rajasthan Royals vs Punjab Kings,2014,"In IPL 2014, Rajasthan Royals played Punjab Kings on 2014-04-20 at Sharjah Cricket Stadium. The winner was Punjab Kings. Player of the Match was GJ Maxwell."
match,Chennai Super Kings vs Delhi Capitals,2014,"In IPL 2014, Chennai Super Kings played Delhi Capitals on 2014-04-21 at Sheikh Zayed Stadium. The winner was Chennai Super Kings. Player of the Match was SK Raina."
match,Punjab Kings vs Sunrisers Hyderabad,2014,"In IPL 2014, Punjab Kings played Sunrisers Hyderabad on 2014-04-22 at Sharjah Cricket Stadium. The winner was Punjab Kings. Player of the Match was GJ Maxwell."
match,Rajasthan Royals vs Chennai Super Kings,2014,"In IPL 2014, Rajasthan Royals played Chennai Super Kings on 2014-04-23 at Dubai International Cricket Stadium. The winner was Chennai Super Kings. Player of the Match was RA Jadeja."
match,Royal Challengers Bengaluru vs Kolkata Knight Riders,2014,"In IPL 2014, Royal Challengers Bengaluru played Kolkata Knight Riders on 2014-04-24 at Sharjah Cricket Stadium. The winner was Kolkata Knight Riders. Player of the Match was CA Lynn."
match,Sunrisers Hyderabad vs Delhi Capitals,2014,"In IPL 2014, Sunrisers Hyderabad played Delhi Capitals on 2014-04-25 at Dubai International Cricket Stadium. The winner was Sunrisers Hyderabad. Player of the Match was AJ Finch."
match,Chennai Super Kings vs Mumbai Indians,2014,"In IPL 2014, Chennai Super Kings played Mumbai Indians on 2014-04-25 at Dubai International Cricket Stadium. The winner was Chennai Super Kings. Player of the Match was MM Sharma."
match,Rajasthan Royals vs Royal Challengers Bengaluru,2014,"In IPL 2014, Rajasthan Royals played Royal Challengers Bengaluru on 2014-04-26 at Sheikh Zayed Stadium. The winner was Rajasthan Royals. Player of the Match was PV Tambe."
match,Kolkata Knight Riders vs Punjab Kings,2014,"In IPL 2014, Kolkata Knight Riders played Punjab Kings on 2014-04-26 at Sheikh Zayed Stadium. The winner was Punjab Kings. Player of the Match was Sandeep Sharma."
match,Delhi Capitals vs Mumbai Indians,2014,"In IPL 2014, Delhi Capitals played Mumbai Indians on 2014-04-27 at Sharjah Cricket Stadium. The winner was Delhi Capitals. Player of the Match was M Vijay."
match,Sunrisers Hyderabad vs Chennai Super Kings,2014,"In IPL 2014, Sunrisers Hyderabad played Chennai Super Kings on 2014-04-27 at Sharjah Cricket Stadium. The winner was Chennai Super Kings. Player of the Match was DR Smith."
match,Punjab Kings vs Royal Challengers Bengaluru,2014,"In IPL 2014, Punjab Kings played Royal Challengers Bengaluru on 2014-04-28 at Dubai International Cricket Stadium. The winner was Punjab Kings. Player of the Match was Sandeep Sharma."
match,Kolkata Knight Riders vs Rajasthan Royals,2014,"In IPL 2014, Kolkata Knight Riders played Rajasthan Royals on 2014-04-29 at Sheikh Zayed Stadium. The winner was No Result. Player of the Match was JP Faulkner."
match,Mumbai Indians vs Sunrisers Hyderabad,2014,"In IPL 2014, Mumbai Indians played Sunrisers Hyderabad on 2014-04-30 at Dubai International Cricket Stadium. The winner was Sunrisers Hyderabad. Player of the Match was B Kumar."
match,Chennai Super Kings vs Kolkata Knight Riders,2014,"In IPL 2014, Chennai Super Kings played Kolkata Knight Riders on 2014-05-02 at JSCA International Stadium Complex. The winner was Chennai Super Kings. Player of the Match was RA Jadeja."
match,Delhi Capitals vs Rajasthan Royals,2014,"In IPL 2014, Delhi Capitals played Rajasthan Royals on 2014-05-03 at Feroz Shah Kotla. The winner was Rajasthan Royals. Player of the Match was KK Nair."
match,Mumbai Indians vs Punjab Kings,2014,"In IPL 2014, Mumbai Indians played Punjab Kings on 2014-05-03 at Wankhede Stadium. The winner was Mumbai Indians. Player of the Match was CJ Anderson."
match,Royal Challengers Bengaluru vs Sunrisers Hyderabad,2014,"In IPL 2014, Royal Challengers Bengaluru played Sunrisers Hyderabad on 2014-05-04 at M Chinnaswamy Stadium. The winner was Royal Challengers Bengaluru. Player of the Match was AB de Villiers."
match,Rajasthan Royals vs Kolkata Knight Riders,2014,"In IPL 2014, Rajasthan Royals played Kolkata Knight Riders on 2014-05-05 at Sardar Patel Stadium, Motera. The winner was Rajasthan Royals. Player of the Match was PV Tambe."
match,Delhi Capitals vs Chennai Super Kings,2014,"In IPL 2014, Delhi Capitals played Chennai Super Kings on 2014-05-05 at Feroz Shah Kotla. The winner was Chennai Super Kings. Player of the Match was DR Smith."
match,Mumbai Indians vs Royal Challengers Bengaluru,2014,"In IPL 2014, Mumbai Indians played Royal Challengers Bengaluru on 2014-05-06 at Wankhede Stadium. The winner was Mumbai Indians. Player of the Match was RG Sharma."
match,Delhi Capitals vs Kolkata Knight Riders,2014,"In IPL 2014, Delhi Capitals played Kolkata Knight Riders on 2014-05-07 at Feroz Shah Kotla. The winner was Kolkata Knight Riders. Player of the Match was G Gambhir."
match,Punjab Kings vs Chennai Super Kings,2014,"In IPL 2014, Punjab Kings played Chennai Super Kings on 2014-05-07 at Barabati Stadium. The winner was Punjab Kings. Player of the Match was GJ Maxwell."
match,Rajasthan Royals vs Sunrisers Hyderabad,2014,"In IPL 2014, Rajasthan Royals played Sunrisers Hyderabad on 2014-05-08 at Sardar Patel Stadium, Motera. The winner was Sunrisers Hyderabad. Player of the Match was B Kumar."
match,Royal Challengers Bengaluru vs Punjab Kings,2014,"In IPL 2014, Royal Challengers Bengaluru played Punjab Kings on 2014-05-09 at M Chinnaswamy Stadium. The winner was Punjab Kings. Player of the Match was Sandeep Sharma."
match,Delhi Capitals vs Sunrisers Hyderabad,2014,"In IPL 2014, Delhi Capitals played Sunrisers Hyderabad on 2014-05-10 at Feroz Shah Kotla. The winner was Sunrisers Hyderabad. Player of the Match was DW Steyn."
match,Mumbai Indians vs Chennai Super Kings,2014,"In IPL 2014, Mumbai Indians played Chennai Super Kings on 2014-05-10 at Wankhede Stadium. The winner was Chennai Super Kings. Player of the Match was DR Smith."
match,Royal Challengers Bengaluru vs Rajasthan Royals,2014,"In IPL 2014, Royal Challengers Bengaluru played Rajasthan Royals on 2014-05-11 at M Chinnaswamy Stadium. The winner was Rajasthan Royals. Player of the Match was JP Faulkner."
match,Punjab Kings vs Kolkata Knight Riders,2014,"In IPL 2014, Punjab Kings played Kolkata Knight Riders on 2014-05-11 at Barabati Stadium. The winner was Kolkata Knight Riders. Player of the Match was G Gambhir."
match,Sunrisers Hyderabad vs Mumbai Indians,2014,"In IPL 2014, Sunrisers Hyderabad played Mumbai Indians on 2014-05-12 at Rajiv Gandhi International Stadium, Uppal. The winner was Mumbai Indians. Player of the Match was AT Rayudu."
match,Chennai Super Kings vs Rajasthan Royals,2014,"In IPL 2014, Chennai Super Kings played Rajasthan Royals on 2014-05-13 at JSCA International Stadium Complex. The winner was Chennai Super Kings. Player of the Match was RA Jadeja."
match,Royal Challengers Bengaluru vs Delhi Capitals,2014,"In IPL 2014, Royal Challengers Bengaluru played Delhi Capitals on 2014-05-13 at M Chinnaswamy Stadium. The winner was Royal Challengers Bengaluru. Player of the Match was Yuvraj Singh."
match,Sunrisers Hyderabad vs Punjab Kings,2014,"In IPL 2014, Sunrisers Hyderabad played Punjab Kings on 2014-05-14 at Rajiv Gandhi International Stadium, Uppal. The winner was Punjab Kings. Player of the Match was WP Saha."
match,Kolkata Knight Riders vs Mumbai Indians,2014,"In IPL 2014, Kolkata Knight Riders played Mumbai Indians on 2014-05-14 at Barabati Stadium. The winner was Kolkata Knight Riders. Player of the Match was RV Uthappa."
match,Rajasthan Royals vs Delhi Capitals,2014,"In IPL 2014, Rajasthan Royals played Delhi Capitals on 2014-05-15 at Sardar Patel Stadium, Motera. The winner was Rajasthan Royals. Player of the Match was AM Rahane."
match,Chennai Super Kings vs Royal Challengers Bengaluru,2014,"In IPL 2014, Chennai Super Kings played Royal Challengers Bengaluru on 2014-05-18 at JSCA International Stadium Complex. The winner was Royal Challengers Bengaluru. Player of the Match was AB de Villiers."
match,Sunrisers Hyderabad vs Kolkata Knight Riders,2014,"In IPL 2014, Sunrisers Hyderabad played Kolkata Knight Riders on 2014-05-18 at Rajiv Gandhi International Stadium, Uppal. The winner was Kolkata Knight Riders. Player of the Match was UT Yadav."
match,Rajasthan Royals vs Mumbai Indians,2014,"In IPL 2014, Rajasthan Royals played Mumbai Indians on 2014-05-19 at Sardar Patel Stadium, Motera. The winner was Mumbai Indians. Player of the Match was MEK Hussey."
match,Delhi Capitals vs Punjab Kings,2014,"In IPL 2014, Delhi Capitals played Punjab Kings on 2014-05-19 at Feroz Shah Kotla. The winner was Punjab Kings. Player of the Match was AR Patel."
match,Sunrisers Hyderabad vs Royal Challengers Bengaluru,2014,"In IPL 2014, Sunrisers Hyderabad played Royal Challengers Bengaluru on 2014-05-20 at Rajiv Gandhi International Stadium, Uppal. The winner was Sunrisers Hyderabad. Player of the Match was DA Warner."
match,Kolkata Knight Riders vs Chennai Super Kings,2014,"In IPL 2014, Kolkata Knight Riders played Chennai Super Kings on 2014-05-20 at Eden Gardens. The winner was Kolkata Knight Riders. Player of the Match was RV Uthappa."
match,Punjab Kings vs Mumbai Indians,2014,"In IPL 2014, Punjab Kings played Mumbai Indians on 2014-05-21 at Punjab Cricket Association Stadium, Mohali. The winner was Mumbai Indians. Player of the Match was LMP Simmons."
match,Chennai Super Kings vs Sunrisers Hyderabad,2014,"In IPL 2014, Chennai Super Kings played Sunrisers Hyderabad on 2014-05-22 at JSCA International Stadium Complex. The winner was Sunrisers Hyderabad. Player of the Match was DA Warner."
match,Kolkata Knight Riders vs Royal Challengers Bengaluru,2014,"In IPL 2014, Kolkata Knight Riders played Royal Challengers Bengaluru on 2014-05-22 at Eden Gardens. The winner was Kolkata Knight Riders. Player of the Match was RV Uthappa."
